Date,Close,Volume,W_Average
1963-11-25,73.23000336,19340000,71.97111851
1963-12-02,74,24100000,72.14217226
1963-12-09,74.05999756,21900000,72.30961294
1963-12-16,74.27999878,24430000,72.48313973
1963-12-23,74.44000244,16570000,72.65782804
1963-12-30,75.5,21890000,72.89307533
1964-01-06,76.23999786,27000000,73.16511819
1964-01-13,76.55999756,30490000,73.44492448
1964-01-20,77.11000061,26260000,73.74664495
1964-01-27,77.04000092,22640000,74.02720416
1964-02-03,77.18000031,21290000,74.30212891
1964-02-10,77.48000336,22020000,74.58019365
1964-02-17,77.62000275,18410000,74.84765618
1964-02-24,77.80000305,26390000,75.10720476
1964-03-02,78.30999756,25760000,75.38137663
1964-03-09,79.13999939,28140000,75.69225831
1964-03-16,78.91999817,27200000,75.97249475
1964-03-23,79.19000244,21330000,76.25475298
1964-03-30,79.94000244,29670000,76.5710112
1964-04-06,79.84999847,27410000,76.86619389
1964-04-13,80.55000305,26990000,77.19217257
1964-04-20,79.75,29000000,77.45094675
1964-04-27,80.16999817,27740000,77.72043048
1964-05-04,81,26770000,78.02772079
1964-05-11,81.09999847,25370000,78.32268841
1964-05-18,80.73000336,23730000,78.57705419
1964-05-25,80.37000275,17290000,78.79374252
1964-06-01,79.01999664,21590000,78.90926916
1964-06-08,79.59999847,20110000,79.05004323
1964-06-15,80.88999939,22820000,79.25845178
1964-06-22,81.45999908,22890000,79.47937643
1964-06-29,82.59999847,19290000,79.75615052
1964-07-06,83.36000061,25540000,80.06346239
1964-07-13,84.01000214,23450000,80.39270983
1964-07-20,83.45999908,22300000,80.66554846
1964-07-27,83.18000031,20750000,80.90092481
1964-08-03,81.86000061,21850000,81.03462377
1964-08-10,82.34999847,19320000,81.18784946
1964-08-17,82.06999969,19580000,81.3105591
1964-08-24,81.98999786,18190000,81.41744066
1964-08-31,82.76000214,21310000,81.56335477
1964-09-07,83.44999695,20880000,81.74178467
1964-09-14,83.48000336,27830000,81.90931177
1964-09-21,84.20999908,28490000,82.11133321
1964-09-28,84.36000061,23440000,82.30924724
1964-10-05,85.22000122,25110000,82.54963441
1964-10-12,84.83000183,25680000,82.75178507
1964-10-19,85.13999939,23820000,82.96122587
1964-10-26,84.86000061,23100000,83.13980655
1964-11-02,85.23000336,18340000,83.33167774
1964-11-09,85.20999908,23480000,83.51068842
1964-11-16,86.27999878,28130000,83.74870984
1964-11-23,85.16000366,18800000,83.90043051
1964-11-30,84.34999847,23350000,83.98916158
1964-12-07,83.66000366,24200000,84.02617256
1964-12-14,84.29000092,23770000,84.09832314
1964-12-21,84.15000153,17060000,84.15378559
1964-12-28,84.75,20520000,84.23982859
1965-01-04,85.37000275,23310000,84.35354918
1965-01-11,86.20999908,28150000,84.50905447
1965-01-18,86.73999786,26860000,84.68731237
1965-01-25,87.55999756,30810000,84.90711864
1965-02-01,87.29000092,29200000,85.0988391
1965-02-08,86.16999817,29670000,85.20984971
1965-02-15,86.20999908,27890000,85.31879587
1965-02-22,87.43000031,25520000,85.50053781
1965-03-01,86.80000305,31530000,85.63249499
1965-03-08,87.20999908,27700000,85.78027985
1965-03-15,86.83999634,26630000,85.89374196
1965-03-22,86.19999695,25640000,85.95565573
1965-03-29,86.52999878,23280000,86.02980617
1965-04-05,87.55999756,26310000,86.16230063
1965-04-12,88.15000153,25140000,86.32402116
1965-04-19,88.87999725,29620000,86.52279517
1965-04-26,89.11000061,28100000,86.7263651
1965-05-03,89.84999847,29570000,86.96746178
1965-05-10,90.09999847,29380000,87.21473051
1965-05-17,88.75,26380000,87.36356923
1965-05-24,88.41999817,24860000,87.48335407
1965-05-31,87.11000061,21870000,87.51096703
1965-06-07,85.12000275,29230000,87.40615003
1965-06-14,85.33999634,30210000,87.3157197
1965-06-21,83.05999756,21820000,87.08021419
1965-06-28,85.16000366,33810000,86.98470909
1965-07-05,85.70999908,15600000,86.92294561
1965-07-12,85.69000244,18990000,86.85548343
1965-07-19,84.06999969,19150000,86.6804942
1965-07-26,85.25,22630000,86.58180606
1965-08-02,86.06999969,22810000,86.53494586
1965-08-09,86.76999664,24850000,86.53174138
1965-08-16,86.69000244,24810000,86.52217169
1965-08-23,87.19999695,27030000,86.54561239
1965-08-30,88.05999756,27940000,86.6253112
1965-09-06,89.12000275,26000000,86.77174153
1965-09-13,90.05000305,35090000,86.97182778
1965-09-20,90.01999664,40880000,87.16172006
1965-09-27,89.90000153,42310000,87.33830084
1965-10-04,90.84999847,32920000,87.56950508
1965-10-11,91.37999725,44590000,87.82707483
1965-10-18,91.98000336,43130000,88.11359122
1965-10-25,92.41999817,35980000,88.41606424
1965-11-01,92.37000275,29550000,88.70264509
1965-11-08,92.55000305,31750000,88.99049476
1965-11-15,92.23999786,39700000,89.24888173
1965-11-22,92.02999878,28360000,89.48649456
1965-11-29,91.26999664,45120000,89.66879543
1965-12-06,91.80000305,48790000,89.88223651
1965-12-13,92.08000183,47580000,90.11008609
1965-12-20,92.19000244,32170000,90.3378712
1965-12-27,92.43000031,35140000,90.5730325
1966-01-03,93.13999939,38620000,90.84255934
1966-01-10,93.5,43230000,91.11806472
1966-01-17,93.47000122,47300000,91.37408629
1966-01-24,93.30999756,45960000,91.59739795
1966-01-31,93.26000214,40740000,91.79995723
1966-02-07,93.80999756,46260000,92.02176351
1966-02-14,92.41000366,44090000,92.13578526
1966-02-21,91.13999939,32590000,92.14993575
1966-02-28,89.23999786,50310000,92.02883883
1966-03-07,88.84999847,44780000,91.87576346
1966-03-14,88.52999878,36080000,91.69756983
1966-03-21,89.54000092,38490000,91.58058065
1966-03-28,89.94000244,40660000,91.48436575
1966-04-04,91.76000214,38610000,91.50152716
1966-04-11,91.98999786,53500000,91.52784959
1966-04-18,92.26999664,46710000,91.56806442
1966-04-25,91.05999756,38290000,91.52537609
1966-05-02,87.83999634,48040000,91.27245113
1966-05-09,85.47000122,42990000,90.87309638
1966-05-16,85.43000031,43510000,90.48387059
1966-05-23,87.33000183,30980000,90.23131158
1966-05-30,86.05999756,20570000,89.90776303
1966-06-06,86.44000244,27930000,89.62230084
1966-06-13,86.51000214,37170000,89.35449453
1966-06-20,86.58000183,35670000,89.10352691
1966-06-27,85.61000061,30080000,88.80169899
1966-07-04,87.61000061,24770000,88.64107536
1966-07-11,87.08000183,29000000,88.45526902
1966-07-18,85.41000366,29280000,88.17247355
1966-07-25,83.59999847,31560000,87.7874842
1966-08-01,84,30190000,87.44729065
1966-08-08,83.16999817,28390000,87.0732045
1966-08-15,79.62000275,32510000,86.49230145
1966-08-22,76.41000366,40520000,85.73408663
1966-08-29,77.41999817,43150000,85.07737681
1966-09-05,76.29000092,21820000,84.38182847
1966-09-12,79.98999786,31190000,83.96266703
1966-09-19,77.66999817,25160000,83.42053787
1966-09-26,76.55999756,29530000,82.83576352
1966-10-03,73.19999695,37530000,82.06148375
1966-10-10,76.59999847,39260000,81.54021483
1966-10-17,78.19000244,31740000,81.14718274
1966-10-24,80.23999786,31820000,80.910817
1966-10-31,80.80999756,31470000,80.73208567
1966-11-07,81.94000244,30070000,80.64980628
1966-11-14,81.26000214,39880000,80.54526879
1966-11-21,80.84999847,28040000,80.43795686
1966-11-28,80.12999725,36890000,80.30615023
1966-12-05,82.13999939,39140000,80.32060179
1966-12-12,81.58000183,40780000,80.30608578
1966-12-19,81.47000122,37770000,80.29275252
1966-12-26,80.33000183,32670000,80.21847306
1967-01-02,82.18000031,27400000,80.27587092
1967-01-09,84.52999878,53360000,80.49404287
1967-01-16,86.06999969,53020000,80.81582779
1967-01-23,86.16000366,51840000,81.1445162
1967-01-30,87.36000061,54100000,81.54944097
1967-02-06,87.62999725,48120000,81.97232251
1967-02-13,87.88999939,44830000,82.41079559
1967-02-20,87.41000366,37510000,82.81296789
1967-02-27,88.29000092,54690000,83.26372064
1967-03-06,88.88999939,56660000,83.74395716
1967-03-13,90.25,53190000,84.29963458
1967-03-20,90.94000244,37180000,84.87696807
1967-03-27,90.19999695,43100000,85.37531197
1967-04-03,89.36000061,44650000,85.79197868
1967-04-10,90.43000031,39990000,86.24957011
1967-04-17,92.30000305,50330000,86.80535526
1967-04-24,94.01000214,52680000,87.44000055
1967-05-01,94.44000244,54700000,88.06486091
1967-05-08,93.48000336,52360000,88.58210841
1967-05-15,92.06999969,49430000,88.97208685
1967-05-22,90.98000336,46470000,89.26189349
1967-05-29,89.79000092,32570000,89.45182899
1967-06-05,91.55999756,48460000,89.73664598
1967-06-12,92.54000092,54740000,90.06400084
1967-06-19,92,47360000,90.33225887
1967-06-26,90.63999939,44920000,90.48879642
1967-07-03,91.69000244,36920000,90.69047395
1967-07-10,92.73999786,57380000,90.93935549
1967-07-17,94.04000092,58170000,91.24810819
1967-07-24,94.48999786,53930000,91.5588607
1967-07-31,95.83000183,60700000,91.92561347
1967-08-07,95.15000153,46520000,92.21914041
1967-08-14,94.77999878,41960000,92.46595749
1967-08-21,92.69999695,40290000,92.55984973
1967-08-28,93.68000031,36120000,92.70290349
1967-09-04,94.36000061,36080000,92.87623683
1967-09-11,96.26999664,53990000,93.1583226
1967-09-18,97,56590000,93.46948387
1967-09-25,96.70999908,50840000,93.74131174
1967-10-02,97.26000214,49400000,94.03051617
1967-10-09,96,51220000,94.22043012
1967-10-16,95.37999725,51000000,94.35797831
1967-10-23,94.95999908,50890000,94.45888147
1967-10-30,91.77999878,52760000,94.34438675
1967-11-06,92.20999908,41800000,94.25242969
1967-11-13,92.81999969,51100000,94.19599956
1967-11-20,93.90000153,46700000,94.20812869
1967-11-27,94.5,51080000,94.25920395
1967-12-04,95.41999817,59820000,94.36950492
1967-12-11,95.02999878,57680000,94.4504726
1967-12-18,95.19999695,52900000,94.53604231
1967-12-25,96.47000122,49320000,94.69447253
1968-01-01,95.94000244,49050000,94.80434369
1968-01-08,96.72000122,65950000,94.95511798
1968-01-15,95.23999786,63680000,95.00141894
1968-01-22,93.44999695,54620000,94.92526823
1968-01-29,92.26999664,50180000,94.76694546
1968-02-05,89.86000061,47430000,94.45189178
1968-02-12,89.95999908,41060000,94.14948315
1968-02-19,90.88999939,34050000,93.91584875
1968-02-26,89.11000061,39740000,93.57511764
1968-03-04,89.02999878,47970000,93.24367674
1968-03-11,89.09999847,50610000,92.92991325
1968-03-18,88.41999817,44080000,92.58449382
1968-03-25,90.19999695,41340000,92.36311732
1968-04-01,93.29000092,78450000,92.3485798
1968-04-08,96.52999878,47650000,92.54537547
1968-04-15,95.84999847,74440000,92.69774101
1968-04-22,97.20999908,68470000,92.94032165
1968-04-29,98.66000366,73100000,93.27537569
1968-05-06,98.5,63790000,93.59709617
1968-05-13,96.90000153,63060000,93.81021459
1968-05-20,97.15000153,64680000,94.03619322
1968-05-27,98.68000031,53760000,94.35617177
1968-06-03,101.2699966,82040000,94.82840814
1968-06-10,101.1299973,66380000,95.27212843
1968-06-17,100.6600037,55940000,95.66765558
1968-06-24,99.58000183,52930000,95.97896756
1968-07-01,100.9100037,39020000,96.36516138
1968-07-08,102.3399963,68500000,96.83180632
1968-07-15,100.4599991,58810000,97.1614407
1968-07-22,98.33999634,54930000,97.34298887
1968-07-29,96.62999725,45430000,97.41019302
1968-08-05,97.01000214,39780000,97.50042976
1968-08-12,98.68000031,45800000,97.69778465
1968-08-19,98.69000244,45570000,97.888387
1968-08-26,98.86000061,38580000,98.07868813
1968-09-02,101.1999969,44820000,98.40578472
1968-09-09,100.8600006,51020000,98.68655898
1968-09-16,101.6600037,59280000,98.99550547
1968-09-23,102.3099976,59570000,99.32322575
1968-09-30,103.7099991,65630000,99.71288162
1968-10-07,103.1800003,56070000,100.0367741
1968-10-14,104.8199997,61580000,100.4361935
1968-10-21,104.1999969,60800000,100.7603438
1968-10-28,103.0599976,56210000,100.9808383
1968-11-04,103.9499969,49480000,101.2377413
1968-11-11,105.7799988,62850000,101.596752
1968-11-18,106.3000031,63250000,101.9679565
1968-11-25,108.3700027,61790000,102.453161
1968-12-02,107.9300003,65500000,102.8890965
1968-12-09,107.5800018,65200000,103.2821719
1968-12-16,106.3399963,66190000,103.5722792
1968-12-23,104.7399979,45380000,103.7393974
1968-12-30,103.9899979,47760000,103.8450962
1969-01-06,100.9300003,67080000,103.7475264
1969-01-13,102.0299988,58380000,103.7213543
1969-01-20,102.3799973,59000000,103.7148165
1969-01-27,103.0100021,59590000,103.7429027
1969-02-03,103.5299988,64160000,103.8000209
1969-02-10,103.6100006,47320000,103.8597414
1969-02-17,99.79000092,45540000,103.6662361
1969-02-24,98.12999725,50470000,103.3625156
1969-03-03,98.65000153,49450000,103.0891178
1969-03-10,98,46180000,102.7702576
1969-03-17,99.62999725,50190000,102.5580209
1969-03-24,101.5100021,53290000,102.4650534
1969-03-31,100.6800003,32770000,102.3128384
1969-04-07,101.6500015,54170000,102.2243223
1969-04-14,101.2399979,48490000,102.1076556
1969-04-21,101.7200012,56300000,102.02286
1969-04-28,104,72650000,102.0864299
1969-05-05,105.0500031,67610000,102.2171183
1969-05-12,105.9400024,62030000,102.4012045
1969-05-19,104.5899963,56780000,102.4957849
1969-05-26,103.4599991,42710000,102.5166236
1969-06-02,102.1200027,56080000,102.4501507
1969-06-09,98.65000153,59810000,102.1637421
1969-06-16,96.66999817,56420000,101.7649248
1969-06-23,97.33000183,54180000,101.4293981
1969-06-30,99.61000061,39990000,101.2647099
1969-07-07,95.76999664,51790000,100.8701721
1969-07-14,94.94999695,48930000,100.4481289
1969-07-21,92.05999756,41010000,99.86412875
1969-07-28,93.47000122,70240000,99.39836541
1969-08-04,93.94000244,48950000,98.98554837
1969-08-11,94,44360000,98.59163439
1969-08-18,95.91999817,50300000,98.33886008
1969-08-25,95.51000214,43000000,98.07352689
1969-09-01,93.63999939,35590000,97.70367738
1969-09-08,94.12999725,53950000,97.38670946
1969-09-15,95.19000244,56260000,97.15851608
1969-09-22,94.16000366,54000000,96.87376363
1969-09-29,93.19000244,52280000,96.53496807
1969-10-06,93.55999756,52230000,96.23178511
1969-10-13,96.26000214,82550000,96.11234438
1969-10-20,98.12000275,79530000,96.12015099
1969-10-27,97.12000275,62870000,96.07073179
1969-11-03,98.26000214,59980000,96.10251685
1969-11-10,97.06999969,57720000,96.06481788
1969-11-17,94.31999969,54220000,95.85866729
1969-11-24,93.80999756,41680000,95.63552732
1969-12-01,91.73000336,55570000,95.30010816
1969-12-08,90.80999756,56930000,94.93397894
1969-12-15,91.37999725,67190000,94.63716155
1969-12-22,91.88999939,44990000,94.40165612
1969-12-29,93,55720000,94.26264535
1970-01-05,92.40000153,53010000,94.10453791
1970-01-12,90.91999817,52210000,93.86438725
1970-01-19,89.37000275,52480000,93.53660247
1970-01-26,85.01999664,55340000,92.94529042
1970-02-02,86.33000183,60110000,92.46987118
1970-02-09,86.54000092,54270000,92.02830133
1970-02-16,88.02999878,65550000,91.70094639
1970-02-23,89.5,48450000,91.4770969
1970-03-02,89.44000244,58170000,91.25791424
1970-03-09,87.86000061,47090000,90.9464734
1970-03-16,87.05999756,44630000,90.59662376
1970-03-23,89.91999817,45020000,90.45034404
1970-03-30,89.38999939,48220000,90.28189238
1970-04-06,88.23999786,45020000,90.04838685
1970-04-13,85.66999817,50300000,89.66174156
1970-04-20,82.76999664,49010000,89.10847252
1970-04-27,81.44000244,56830000,88.49389204
1970-05-04,79.44000244,52870000,87.77554812
1970-05-11,76.90000153,56710000,86.92369875
1970-05-18,72.25,59660000,85.8134837
1970-05-25,76.55000305,80690000,85.03632261
1970-06-01,76.16999817,71930000,84.27888164
1970-06-08,73.87999725,38990000,83.42120406
1970-06-15,77.05000305,47970000,82.81791395
1970-06-22,73.47000122,49480000,82.02079576
1970-06-29,72.91999817,35100000,81.23193543
1970-07-06,74.44999695,53760000,80.58223632
1970-07-13,77.69000244,49740000,80.17675263
1970-07-20,77.81999969,56040000,79.8090967
1970-07-27,78.05000305,51150000,79.48653776
1970-08-03,77.27999878,40550000,79.14645166
1970-08-10,75.18000031,38840000,78.70339792
1970-08-17,79.23999786,49900000,78.55612896
1970-08-24,81.86000061,78660000,78.5996774
1970-08-31,82.83000183,60880000,78.71260225
1970-09-07,82.51999664,57400000,78.81305365
1970-09-14,82.62000275,65250000,78.92860222
1970-09-21,82.83000183,83400000,79.06933353
1970-09-28,85.16000366,72220000,79.37473161
1970-10-05,85.08000183,84090000,79.68417258
1970-10-12,84.27999878,50540000,79.94797895
1970-10-19,83.76999664,51120000,80.18486044
1970-10-26,83.25,50500000,80.40141958
1970-11-02,84.22000122,54180000,80.69376373
1970-11-09,83.37000275,60850000,80.93991443
1970-11-16,83.72000122,48660000,81.21359191
1970-11-23,85.93000031,48900000,81.62780694
1970-11-30,89.45999908,92290000,82.26010793
1970-12-07,90.26000214,73850000,82.92247364
1970-12-14,90.22000122,69490000,83.55352745
1970-12-21,90.61000061,54740000,84.17109736
1970-12-28,92.15000153,62570000,84.85778561
1971-01-04,92.19000244,70130000,85.51268896
1971-01-11,93.02999878,87220000,86.18240927
1971-01-18,94.87999725,90270000,86.93711874
1971-01-25,95.87999725,100870000,87.71030134
1971-02-01,96.93000031,105700000,88.50184973
1971-02-08,98.43000031,110610000,89.34182821
1971-02-15,96.73999786,74580000,90.02817214
1971-02-22,96.75,80300000,90.67447319
1971-03-01,98.95999908,82350000,91.42313979
1971-03-08,99.56999969,91560000,92.16453761
1971-03-15,101.0100021,91320000,92.94638719
1971-03-22,99.94999695,77960000,93.61303214
1971-03-29,100.5599976,74680000,94.28012874
1971-04-05,102.0999985,75890000,95.00845122
1971-04-12,103.4899979,102870000,95.78434355
1971-04-19,104.0500031,92070000,96.55148353
1971-04-26,103.9499969,102760000,97.2665371
1971-05-03,102.8700027,86490000,97.87150503
1971-05-10,102.2099991,79750000,98.39563402
1971-05-17,100.9899979,75090000,98.80249411
1971-05-24,99.62999725,66030000,99.08457996
1971-05-31,101.3000031,62860000,99.43918232
1971-06-07,101.0699997,66380000,99.74221457
1971-06-14,98.97000122,68400000,99.87169854
1971-06-21,97.98999786,66270000,99.90516078
1971-06-28,99.77999878,62730000,100.0281715
1971-07-05,100.6900024,51520000,100.1876985
1971-07-12,99.11000061,66870000,100.2228599
1971-07-19,98.94000244,60830000,100.2279353
1971-07-26,95.58000183,62970000,99.99832258
1971-08-02,94.25,62360000,99.6755269
1971-08-09,95.69000244,54810000,99.44120451
1971-08-16,98.33000183,105280000,99.37148421
1971-08-23,100.4800034,76500000,99.43305433
1971-08-30,100.6900024,57070000,99.49828029
1971-09-06,100.4199982,58480000,99.53800059
1971-09-13,99.95999908,54060000,99.54376396
1971-09-20,98.15000153,61140000,99.42582857
1971-09-27,98.93000031,56940000,99.35520492
1971-10-04,99.36000061,74210000,99.31238774
1971-10-11,97.79000092,61670000,99.16873187
1971-10-18,95.56999969,69350000,98.88877485
1971-10-25,94.23000336,61450000,98.5317858
1971-11-01,94.45999908,65410000,98.20324807
1971-11-08,92.12000275,61860000,97.74017295
1971-11-15,91.61000061,60940000,97.26864606
1971-11-22,91.94000244,50970000,96.84516231
1971-11-29,97.05999756,92810000,96.77782877
1971-12-06,97.69000244,81600000,96.76363534
1971-12-13,100.2600021,89320000,96.92496876
1971-12-20,100.7399979,79200000,97.11883953
1971-12-27,102.0899963,71980000,97.39741989
1972-01-03,103.4700012,87350000,97.7633339
1972-01-10,103.3899994,85630000,98.11892521
1972-01-17,103.6500015,94750000,98.48178549
1972-01-24,104.1600037,93510000,98.86537707
1972-01-31,104.8600006,99690000,99.28471038
1972-02-07,105.0800018,95480000,99.70926958
1972-02-14,105.2799988,93200000,100.1338931
1972-02-21,106.1800003,67620000,100.6029468
1972-02-28,107.9400024,104810000,101.1627534
1972-03-06,108.3799973,106080000,101.7215059
1972-03-13,107.9199982,91300000,102.2232906
1972-03-20,107.5199966,84200000,102.6786452
1972-03-27,107.1999969,55780000,103.0982149
1972-04-03,109.6200027,98790000,103.659914
1972-04-10,109.8399963,99540000,104.2160213
1972-04-17,108.8899994,90370000,104.6895911
1972-04-24,107.6699982,79290000,105.0613544
1972-05-01,106.6299973,72150000,105.3472252
1972-05-08,106.3799973,71920000,105.6013326
1972-05-15,108.9800034,78220000,106.0047091
1972-05-22,110.6600037,82520000,106.4876341
1972-05-29,109.7300034,61350000,106.8752257
1972-06-05,106.8600006,71260000,107.0448172
1972-06-12,108.3600006,77370000,107.2794839
1972-06-19,108.2699966,69490000,107.4723224
1972-06-26,107.1399994,66080000,107.5571395
1972-07-03,108.6900024,55270000,107.7202795
1972-07-10,106.8000031,69330000,107.7378281
1972-07-17,106.6600037,76930000,107.7322799
1972-07-24,107.3799973,76250000,107.7604518
1972-07-31,110.4300003,80250000,107.9740217
1972-08-07,111.9499969,75330000,108.2706882
1972-08-14,111.7600021,81000000,108.5366883
1972-08-21,110.6699982,83640000,108.7149247
1972-08-28,111.5100021,59430000,108.933355
1972-09-04,110.1500015,44710000,109.0497422
1972-09-11,108.8099976,61530000,109.0687743
1972-09-18,108.5199966,58700000,109.0615053
1972-09-25,110.5500031,69650000,109.1801722
1972-10-02,109.6200027,76530000,109.2332261
1972-10-09,107.9199982,59150000,109.1739357
1972-10-16,109.2399979,71230000,109.1998065
1972-10-23,110.6200027,83120000,109.311011
1972-10-30,114.2200012,91830000,109.6471186
1972-11-06,113.7300034,87350000,109.9417209
1972-11-13,115.4899979,100480000,110.3415057
1972-11-20,117.2699966,79060000,110.8419356
1972-11-27,117.3799973,96690000,111.3288171
1972-12-04,118.8600006,93490000,111.8880645
1972-12-11,118.2600021,87040000,112.3817635
1972-12-18,115.8300018,83860000,112.6987313
1972-12-25,118.0500031,57770000,113.1478068
1973-01-01,119.8700027,77270000,113.6964091
1973-01-08,119.3000031,101830000,114.1802587
1973-01-15,118.7799988,93200000,114.6070328
1973-01-22,116.4499969,76630000,114.8608821
1973-01-29,114.3499985,82960000,114.959226
1973-02-05,114.6800003,85960000,115.0666884
1973-02-12,114.9800034,85230000,115.1765596
1973-02-19,113.1600037,58920000,115.1511189
1973-02-26,112.2799988,85860000,115.0564737
1973-03-05,113.7900009,79910000,115.0552694
1973-03-12,113.5400009,72060000,115.0339791
1973-03-19,108.8799973,77390000,114.7082155
1973-03-26,111.5199966,78120000,114.5566238
1973-04-02,109.2799988,62080000,114.2604947
1973-04-09,112.0800018,76150000,114.1468819
1973-04-16,112.1699982,52630000,114.0320431
1973-04-23,107.2300034,72310000,113.5906454
1973-04-30,111,81850000,113.3996131
1973-05-07,108.1699982,68780000,113.0230324
1973-05-14,103.8600006,75990000,112.3678496
1973-05-21,107.9400024,90240000,111.9874626
1973-05-28,103.9300003,45630000,111.3541293
1973-06-04,107.0299988,66600000,110.9429249
1973-06-11,105.0999985,64660000,110.421613
1973-06-18,103.6999969,65130000,109.8323224
1973-06-25,104.2600021,61900000,109.3083441
1973-07-02,101.2799988,40870000,108.6203225
1973-07-09,104.0899963,73170000,108.1513975
1973-07-16,107.1399994,83640000,107.90972
1973-07-23,109.5899963,85400000,107.844795
1973-07-30,106.4899979,64250000,107.5980637
1973-08-06,104.7699966,62020000,107.2691388
1973-08-13,102.3099976,59210000,106.8127516
1973-08-20,101.6200027,53810000,106.347268
1973-08-27,104.25,59870000,106.083354
1973-09-03,104.7600021,59390000,105.8740638
1973-09-10,104.4400024,61780000,105.6654619
1973-09-17,107.1999969,105790000,105.6575907
1973-09-24,108.4300003,102110000,105.7418919
1973-10-01,109.8499985,97190000,105.9260854
1973-10-08,111.4400024,100910000,106.2213329
1973-10-15,110.2200012,90630000,106.4423868
1973-10-22,111.3799973,80740000,106.7353974
1973-10-29,107.0699997,86690000,106.7506447
1973-11-05,105.3000031,87120000,106.6564514
1973-11-12,103.8799973,109310000,106.4852254
1973-11-19,99.44000244,76390000,106.0453761
1973-11-26,95.95999908,93820000,105.3977632
1973-12-03,96.51000214,102600000,104.8179784
1973-12-10,93.29000092,95010000,104.0555269
1973-12-17,93.54000092,89110000,103.3319355
1973-12-24,97.54000092,74190000,102.8973765
1973-12-31,98.90000153,82080000,102.5643013
1974-01-07,93.66000366,86480000,101.9106457
1974-01-14,95.55999756,80300000,101.4041724
1974-01-21,96.62999725,80690000,100.9842368
1974-01-28,95.31999969,69550000,100.4961937
1974-02-04,92.33000183,63550000,99.82806483
1974-02-11,92.26999664,61710000,99.18135494
1974-02-18,95.38999939,57900000,98.76791405
1974-02-25,95.52999878,74050000,98.394043
1974-03-04,97.77999878,84100000,98.18890314
1974-03-11,99.27999878,86810000,98.09556972
1974-03-18,97.26999664,64650000,97.87907487
1974-03-25,93.98000336,61160000,97.45967724
1974-04-01,93.01000214,58300000,96.9997849
1974-04-08,92.12000275,43200000,96.50774206
1974-04-15,93.75,61860000,96.14735496
1974-04-22,90.18000031,69760000,95.58557003
1974-04-29,91.29000092,60970000,95.13464534
1974-05-06,91.47000122,61990000,94.73524756
1974-05-13,88.20999908,59370000,94.16847329
1974-05-20,88.58000183,66700000,93.67290351
1974-05-27,87.27999878,47270000,93.14249481
1974-06-03,92.55000305,74590000,92.99464553
1974-06-10,91.30000305,58640000,92.79357044
1974-06-17,87.45999908,54160000,92.37180691
1974-06-24,86,57950000,91.88161334
1974-07-01,83.66000366,44560000,91.26187162
1974-07-08,83.15000153,76990000,90.63686094
1974-07-15,83.54000092,59860000,90.05881796
1974-07-22,82.40000153,58800000,89.428732
1974-07-29,78.58999634,55460000,88.58539841
1974-08-05,80.86000061,66600000,87.93219413
1974-08-12,75.66999817,51310000,86.97167787
1974-08-19,71.55000305,66420000,85.78812966
1974-08-26,72.15000153,74190000,84.69722651
1974-09-02,71.41999817,59020000,83.60905432
1974-09-09,65.19999695,67950000,82.16455948
1974-09-16,70.13999939,77110000,81.09698952
1974-09-23,64.94000244,60970000,79.74823697
1974-09-30,62.34000015,73180000,78.29752727
1974-10-07,71.13999939,95730000,77.49077451
1974-10-14,72.27999878,82880000,76.81808623
1974-10-21,70.12000275,75190000,76.05978529
1974-10-28,73.87999725,78590000,75.59537647
1974-11-04,74.91000366,85670000,75.23855948
1974-11-11,71.91000366,70320000,74.72520485
1974-11-18,68.90000153,70220000,74.06462426
1974-11-25,69.97000122,47110000,73.51883935
1974-12-02,65.01000214,65730000,72.69890397
1974-12-09,67.06999969,75440000,72.06877487
1974-12-16,66.91000366,82040000,71.47378582
1974-12-23,67.13999939,52450000,70.94023734
1974-12-30,70.70999908,69560000,70.68032326
1975-01-06,72.61000061,90270000,70.58995767
1975-01-13,70.95999908,84340000,70.43333392
1975-01-20,72.98000336,82190000,70.44251689
1975-01-27,76.98000336,145680000,70.73776438
1975-02-03,78.62999725,127350000,71.15382868
1975-02-10,81.5,110830000,71.76477488
1975-02-17,82.62000275,92620000,72.45236642
1975-02-24,81.58999634,92840000,73.07303282
1975-03-03,84.30000305,130070000,73.86208675
1975-03-10,84.76000214,122190000,74.67342018
1975-03-17,83.38999939,111890000,75.37681795
1975-03-24,83.84999847,73190000,76.08443071
1975-03-31,80.87999725,74440000,76.57526921
1975-04-07,84.18000031,91450000,77.25866705
1975-04-14,86.30000305,138650000,78.03802205
1975-04-21,86.62000275,109430000,78.80326949
1975-04-28,89.22000122,99520000,79.68963511
1975-05-05,90.52999878,121450000,80.60271026
1975-05-12,90.43000031,120730000,81.46763496
1975-05-19,90.58000183,89300000,82.30320492
1975-05-26,91.15000153,80140000,83.13154906
1975-06-02,92.48000336,123540000,84.00855997
1975-06-09,90.51999664,92300000,84.72133389
1975-06-16,92.61000061,99400000,85.52892528
1975-06-23,94.80999756,112330000,86.42746272
1975-06-30,94.36000061,77350000,87.24354875
1975-07-07,94.66000366,112280000,88.01587154
1975-07-14,93.19999695,113780000,88.634667
1975-07-21,89.29000092,93160000,88.94466704
1975-07-28,87.98999786,77860000,89.1231615
1975-08-04,86.01999664,68420000,89.13739782
1975-08-11,86.36000061,61930000,89.14473117
