Date,Growth,Close,Volume,W_Average
1981-09-15,0,119.7699966,38580000,130.1545304
1981-09-16,0,118.8700027,43660000,130.0320663
1981-09-17,0,117.1500015,48300000,129.8934001
1981-09-18,0,116.2600021,47350000,129.7468643
1981-09-21,1,117.2399979,44570000,129.6110971
1981-09-22,0,116.6800003,46830000,129.470715
1981-09-23,0,115.6500015,52700000,129.3209474
1981-09-24,0,115.0100021,48880000,129.1655559
1981-09-25,0,112.7699966,54390000,128.9886454
1981-09-28,1,115.5299988,61320000,128.8399683
1981-09-29,1,115.9400024,49800000,128.6959593
1981-09-30,1,116.1800003,40700000,128.5549996
1981-10-01,1,117.0800018,41600000,128.4236554
1981-10-02,1,119.3600006,54540000,128.3156703
1981-10-05,1,119.5100021,51290000,128.2098509
1981-10-06,0,119.3899994,45460000,128.1035086
1981-10-07,1,121.3099976,50030000,128.0169827
1981-10-08,1,122.3099976,47090000,127.941127
1981-10-09,0,121.4499969,50060000,127.8573603
1981-10-12,0,121.2099991,30030000,127.7719235
1981-10-13,0,120.7799988,43360000,127.6829722
1981-10-14,0,118.8000031,40260000,127.5750284
1981-10-15,1,119.7099991,42830000,127.4769618
1981-10-16,0,119.1900024,37800000,127.3745195
1981-10-19,0,118.9800034,41590000,127.2708409
1981-10-20,1,120.2799988,51530000,127.1810424
1981-10-21,0,120.0999985,48490000,127.0903404
1981-10-22,0,119.6399994,40630000,126.9958066
1981-10-23,0,118.5999985,41990000,126.8915921
1981-10-26,0,118.1600037,38210000,126.7837399
1981-10-27,1,119.2900009,53030000,126.6878956
1981-10-28,1,119.4499969,48100000,126.5943399
1981-10-29,0,119.0599976,40070000,126.4976011
1981-10-30,1,121.8899994,59570000,126.4297757
1981-11-02,1,124.1999969,65100000,126.3855761
1981-11-03,1,124.8000031,54620000,126.3478528
1981-11-04,0,124.7399979,53450000,126.3098732
1981-11-05,0,123.5400009,50860000,126.2602826
1981-11-06,0,122.6699982,43270000,126.2023697
1981-11-09,1,123.2900009,48310000,126.151002
1981-11-10,0,122.6999969,53940000,126.0940895
1981-11-11,1,122.9199982,41920000,126.039785
1981-11-12,1,123.1900024,55720000,125.9885363
1981-11-13,0,121.6699982,45550000,125.9225139
1981-11-16,0,120.2399979,43740000,125.8426547
1981-11-17,1,121.1500015,43190000,125.772182
1981-11-18,0,120.2600021,49980000,125.6932174
1981-11-19,1,120.7099991,48890000,125.6191447
1981-11-20,1,121.7099991,52010000,125.5554661
1981-11-23,0,121.5999985,45250000,125.4911353
1981-11-24,1,123.5100021,53200000,125.446191
1981-11-25,1,124.0500031,58570000,125.406905
1981-11-27,1,125.0899963,32770000,125.3781756
1981-11-30,1,126.3499985,47580000,125.3621024
1981-12-01,0,126.0999985,53980000,125.3435731
1981-12-02,0,124.6900024,44510000,125.3110989
1981-12-03,1,125.1200027,43770000,125.283092
1981-12-04,1,126.2600021,55040000,125.2665025
1981-12-07,0,125.1900024,45720000,125.2392821
1981-12-08,0,124.8199997,45140000,125.2084876
1981-12-09,1,125.4800034,44810000,125.1843881
1981-12-10,1,125.7099991,47020000,125.1627284
1981-12-11,0,124.9300003,45850000,125.1335259
1981-12-14,0,122.7799988,44740000,125.0832458
1981-12-15,1,122.9899979,44130000,125.0355144
1981-12-16,0,122.4199982,42770000,124.982488
1981-12-17,1,123.1200027,47230000,124.9368468
1981-12-18,1,124,50940000,124.9003005
1981-12-21,0,123.3399963,41290000,124.8574781
1981-12-22,0,122.8799973,48320000,124.8104656
1981-12-23,0,122.3099976,42910000,124.7581586
1981-12-24,1,122.5400009,23940000,124.7085203
1981-12-28,0,122.2699966,28320000,124.6567253
1981-12-29,0,121.6699982,35300000,124.5994994
1981-12-30,1,122.3000031,42960000,124.5491895
1981-12-31,1,122.5500031,40780000,124.5019452
1982-01-04,1,122.7399979,36760000,124.4571721
1982-01-05,0,120.0500031,47510000,124.3861661
1982-01-06,0,119.1800003,51510000,124.3072014
1982-01-07,0,118.9300003,43410000,124.2265706
1982-01-08,1,119.5500031,42050000,124.152892
1982-01-11,0,116.7799988,51900000,124.0525248
1982-01-12,0,116.3000031,49800000,123.9483512
1982-01-13,0,114.8799973,49130000,123.8309612
1982-01-14,1,115.5400009,42940000,123.7211035
1982-01-15,1,116.3300018,43310000,123.6201244
1982-01-18,1,117.2200012,44920000,123.529008
1982-01-19,0,115.9700012,45070000,123.426404
1982-01-20,0,115.2699966,48860000,123.317806
1982-01-21,1,115.75,48610000,123.2149124
1982-01-22,0,115.3799973,44370000,123.1092408
1982-01-25,1,115.4100037,43170000,123.0048095
1982-01-26,0,115.1900024,44870000,122.8991473
1982-01-27,1,115.7399979,50060000,122.7999189
1982-01-28,1,118.9199982,66690000,122.7331985
1982-01-29,1,120.4000015,73400000,122.6818891
1982-02-01,0,117.7799988,47720000,122.605195
1982-02-02,1,118.0100021,45020000,122.5316314
1982-02-03,0,116.4800034,49560000,122.4437115
1982-02-04,0,116.4199982,53300000,122.3560776
1982-02-05,1,117.2600021,53350000,122.2776836
1982-02-08,0,114.6299973,48500000,122.1739503
1982-02-09,0,113.6800003,54420000,122.0617846
1982-02-10,1,114.6600037,46620000,121.9604548
1982-02-11,0,114.4300003,46730000,121.857815
1982-02-12,0,114.3799973,37070000,121.755604
1982-02-16,0,114.0599976,48880000,121.6511259
1982-02-17,0,113.6900024,47660000,121.5438945
1982-02-18,1,113.8199997,60810000,121.4388015
1982-02-19,0,113.2200012,51340000,121.3285592
1982-02-22,0,111.5899963,58310000,121.2029716
1982-02-23,0,111.5100021,60100000,121.0775871
1982-02-24,1,113.4700012,64800000,120.9727075
1982-02-25,0,113.2099991,54160000,120.8660488
1982-02-26,0,113.1100006,43840000,120.7592662
1982-03-01,1,113.3099976,53010000,120.6553413
1982-03-02,0,112.6800003,63800000,120.5460418
1982-03-03,0,110.9199982,70230000,120.4201995
1982-03-04,0,109.8799973,74340000,120.2850845
1982-03-05,0,109.3399963,67440000,120.1457014
1982-03-08,0,107.3399963,67330000,119.9875451
1982-03-09,1,108.8300018,76060000,119.8454292
1982-03-10,1,109.4100037,59440000,119.7102039
1982-03-11,0,109.3600006,52960000,119.5756432
1982-03-12,0,108.6100006,49600000,119.4348343
1982-03-15,1,109.4499969,43370000,119.3036193
1982-03-16,0,109.2799988,48900000,119.1718641
1982-03-17,0,109.0800018,48900000,119.0392696
1982-03-18,1,110.3000031,54270000,118.919886
1982-03-19,1,110.6100006,46250000,118.8046024
1982-03-22,1,112.7699966,57610000,118.7118238
1982-03-23,1,113.5500031,67130000,118.6277741
1982-03-24,0,112.9700012,49380000,118.538883
1982-03-25,1,113.2099991,51970000,118.4533253
1982-03-26,0,111.9400024,42400000,118.3560816
1982-03-29,1,112.3000031,37100000,118.263505
1982-03-30,0,112.2699966,43900000,118.171684
1982-03-31,0,111.9599991,43300000,118.0778403
1982-04-01,1,113.7900009,57100000,118.0032099
1982-04-02,1,115.1200027,59800000,117.9427851
1982-04-05,0,114.7300034,46900000,117.8793015
1982-04-06,1,115.3600006,43200000,117.8229592
1982-04-07,1,115.4599991,53130000,117.7684373
1982-04-08,1,116.2200012,60190000,117.7223677
1982-04-12,0,116,46520000,117.6749269
1982-04-13,0,115.9899979,48660000,117.6282229
1982-04-14,0,115.8300018,45150000,117.5807513
1982-04-15,1,116.3499985,45700000,117.5392528
1982-04-16,1,116.8099976,55890000,117.5030706
1982-04-19,0,116.6999969,58470000,117.4664388
1982-04-20,0,115.4400024,54610000,117.4178637
1982-04-21,1,115.7200012,57820000,117.3726682
1982-04-22,1,117.1900024,64470000,117.3427224
1982-04-23,1,118.6399994,71840000,117.3277582
1982-04-26,1,119.2600021,60500000,117.3194936
1982-04-27,0,118,56480000,117.2991946
1982-04-28,0,117.2600021,50530000,117.2721115
1982-04-29,0,116.1399994,51330000,117.2345006
1982-04-30,1,116.4400024,48200000,117.2005757
1982-05-03,1,116.8199997,46490000,117.1711235
1982-05-04,1,117.4599991,58720000,117.1487329
1982-05-05,1,117.6699982,58860000,117.1289921
1982-05-06,1,118.6800003,67540000,117.1198319
1982-05-07,1,119.4700012,67130000,117.1189528
1982-05-10,0,118.3799973,46300000,117.1076224
1982-05-11,1,119.4199982,54680000,117.1071418
1982-05-12,0,119.1699982,59210000,117.104695
1982-05-13,0,118.2200012,58230000,117.0932916
1982-05-14,0,118.0100021,49900000,117.0803428
1982-05-17,0,116.7099991,45600000,117.0550558
1982-05-18,0,115.8399963,48970000,117.0218189
1982-05-19,0,114.8899994,48840000,116.9798577
1982-05-20,0,114.5899963,48330000,116.9357219
1982-05-21,1,114.8899994,45260000,116.8954706
1982-05-24,0,114.7900009,38510000,116.8551074
1982-05-25,0,114.4000015,44010000,116.8117075
1982-05-26,0,113.1100006,51250000,116.7563741
1982-05-27,0,112.6600037,44730000,116.6975951
1982-05-28,0,111.8799973,43900000,116.6320866
1982-06-01,0,111.6800003,41650000,116.5656642
1982-06-02,1,112.0400009,49220000,116.5038592
1982-06-03,0,111.8600006,48450000,116.4412174
1982-06-04,0,110.0899963,44110000,116.3618716
1982-06-07,1,110.1200027,44630000,116.2838393
1982-06-08,0,109.6299973,46820000,116.2019547
1982-06-09,0,108.9899979,55770000,116.1146771
1982-06-10,1,109.6100006,50950000,116.03439
1982-06-11,1,111.2399979,68610000,115.971094
1982-06-14,0,109.9599991,40100000,115.8957442
1982-06-15,0,109.6900024,44970000,115.8183821
1982-06-16,0,108.8700027,56280000,115.7335766
1982-06-17,0,107.5999985,49230000,115.6368268
1982-06-18,0,107.2799988,53800000,115.5376602
1982-06-21,0,107.1999969,50370000,115.4385039
1982-06-22,1,108.3000031,55290000,115.3509915
1982-06-23,1,110.1399994,62710000,115.2823731
1982-06-24,0,109.8300018,55860000,115.2110602
1982-06-25,0,109.1399994,38740000,115.1333079
1982-06-28,1,110.2600021,40700000,115.0672473
1982-06-29,0,110.2099991,46990000,115.0012537
1982-06-30,0,109.6100006,65280000,114.9298099
1982-07-01,0,108.7099991,47900000,114.8499164
1982-07-02,0,107.6500015,43760000,114.7599811
1982-07-06,0,107.2900009,44350000,114.6669363
1982-07-07,0,107.2200012,46920000,114.5736413
1982-07-08,1,107.5299988,63270000,114.4839294
1982-07-09,1,108.8300018,65870000,114.407608
1982-07-12,1,109.5699997,74690000,114.3389891
1982-07-13,0,109.4499969,66170000,114.2694468
1982-07-14,1,110.4400024,58160000,114.2099204
1982-07-15,1,110.4700012,61090000,114.1509458
1982-07-16,1,111.0699997,58740000,114.0982135
1982-07-19,0,110.7300034,53030000,114.0423523
1982-07-20,1,111.5400009,61060000,113.9948667
1982-07-21,0,111.4199982,66770000,113.9465762
1982-07-22,1,111.4800034,53870000,113.8992852
1982-07-23,0,111.1699982,47280000,113.8493031
1982-07-26,0,110.3600006,37740000,113.7917657
1982-07-27,0,109.4300003,45740000,113.7255692
1982-07-28,0,107.7399979,53830000,113.6431548
1982-07-29,0,107.7200012,55680000,113.5612115
1982-07-30,0,107.0899963,39270000,113.4736493
1982-08-02,1,108.9800034,53460000,113.4054757
1982-08-03,0,107.8300018,60480000,113.3263931
1982-08-04,0,106.1399994,53440000,113.2310598
1982-08-05,0,105.1600037,54700000,113.126614
1982-08-06,0,103.7099991,48660000,113.0084926
1982-08-09,0,103.0800018,54560000,112.884918
1982-08-10,0,102.8399963,52680000,112.7597792
1982-08-11,0,102.5999985,49040000,112.6330364
1982-08-12,0,102.4199982,50080000,112.5052767
1982-08-13,1,103.8499985,44720000,112.3925851
1982-08-16,1,104.0899963,55420000,112.2830577
1982-08-17,1,109.0400009,92860000,112.2235289
1982-08-18,0,108.5400009,132690000,112.1596642
1982-08-19,1,109.1600037,78270000,112.1027478
1982-08-20,1,113.0199966,95890000,112.0850174
1982-08-23,1,116.1100006,110310000,112.0986164
1982-08-24,0,115.3499985,121650000,112.1050229
1982-08-25,1,117.5800018,106200000,112.1339826
1982-08-26,1,118.5500031,137330000,112.1728782
1982-08-27,0,117.1100006,74410000,112.1976518
1982-08-30,1,117.6600037,59560000,112.2281872
1982-08-31,1,119.5100021,86360000,112.2774056
1982-09-01,0,118.25,82830000,112.3141941
1982-09-02,1,120.2900009,74740000,112.3713802
1982-09-03,1,122.6800003,130910000,112.4523902
1982-09-07,0,121.3700027,68960000,112.5202449
1982-09-08,1,122.1999969,77960000,112.5963255
1982-09-09,0,121.9700012,73090000,112.6700932
1982-09-10,0,120.9700012,71080000,112.7338922
1982-09-13,1,122.2399979,59520000,112.8104543
1982-09-14,1,123.0999985,83070000,112.8956638
1982-09-15,1,124.2900009,69680000,112.992813
1982-09-16,0,123.7699966,78900000,113.0848906
1982-09-17,0,122.5500031,63950000,113.1649449
1982-09-20,0,122.5100021,58520000,113.2447076
1982-09-21,1,124.8799973,82920000,113.3481822
1982-09-22,0,123.9899979,113150000,113.4428697
1982-09-23,0,123.8099976,68260000,113.5358259
1982-09-24,0,123.3199997,54600000,113.6239568
1982-09-27,1,123.6200027,44840000,113.7151802
1982-09-28,0,123.2399979,65900000,113.8027264
1982-09-29,0,121.6299973,62550000,113.8743368
1982-09-30,0,120.4199982,62610000,113.9339647
1982-10-01,1,121.9700012,65000000,114.0091433
1982-10-04,0,121.5100021,55650000,114.0797672
1982-10-05,1,121.9800034,69770000,114.1551478
1982-10-06,1,125.9700012,93570000,114.2703304
1982-10-07,1,128.8000031,147070000,114.4135414
1982-10-08,1,131.0500031,122250000,114.5788459
1982-10-11,1,134.4700012,138530000,114.7777454
1982-10-12,0,134.4400024,126310000,114.9757529
1982-10-13,1,136.7100067,139800000,115.195742
1982-10-14,0,134.5700073,107530000,115.3936894
1982-10-15,0,133.5700073,80290000,115.581076
1982-10-18,1,136.7299957,83790000,115.7993571
1982-10-19,0,136.5800018,100850000,116.0154496
1982-10-20,1,139.2299957,98680000,116.2570879
1982-10-21,0,139.0599976,122460000,116.4960371
1982-10-22,0,138.8300018,101120000,116.7316963
1982-10-25,0,133.3200073,83720000,116.9115705
1982-10-26,1,134.4799957,102080000,117.102164
1982-10-27,1,135.2899933,81670000,117.2999127
1982-10-28,0,133.5899963,73590000,117.4797306
1982-10-29,1,133.7200012,74830000,117.659944
1982-11-01,1,135.4700012,73530000,117.8567052
1982-11-02,1,137.4900055,104770000,118.072658
1982-11-03,1,142.8699951,137010000,118.3410724
1982-11-04,0,141.8500061,149350000,118.5979645
1982-11-05,1,142.1600037,96550000,118.8566426
1982-11-08,0,140.4400024,75240000,119.096874
1982-11-09,1,143.0200043,111220000,119.3615317
1982-11-10,0,141.1600037,113240000,119.6062975
1982-11-11,1,141.75,78410000,119.8556691
1982-11-12,0,139.5299988,95080000,120.0818153
1982-11-15,0,137.0299988,78900000,120.2821342
1982-11-16,0,135.4199982,102910000,120.4654755
1982-11-17,1,137.9299927,84440000,120.6729257
1982-11-18,1,138.3399963,77620000,120.8833883
1982-11-19,0,137.0200043,70310000,121.0796262
1982-11-22,0,134.2200012,74960000,121.2470202
1982-11-23,0,132.9299927,72920000,121.4006037
1982-11-24,1,133.8800049,67220000,121.5626824
1982-11-26,1,134.8800049,38810000,121.7337551
1982-11-29,0,134.1999969,61080000,121.8970441
1982-11-30,1,138.5299988,93470000,122.1024316
1982-12-01,1,138.7200012,107850000,122.3084923
1982-12-02,1,138.8200073,77600000,122.5143029
1982-12-03,0,138.6900024,71540000,122.717576
1982-12-06,1,141.7700043,83880000,122.9502288
1982-12-07,1,142.7200012,111620000,123.1908328
1982-12-08,0,141.8200073,97430000,123.4209289
1982-12-09,0,140,90320000,123.631505
1982-12-10,0,139.5700073,86430000,123.8364697
1982-12-13,1,139.9499969,63140000,124.0438991
1982-12-14,0,137.3999939,98380000,124.2246298
1982-12-15,0,135.2400055,81030000,124.3826384
1982-12-16,1,135.3000031,73680000,124.5400339
1982-12-17,1,137.4900055,76010000,124.7179558
1982-12-20,0,136.25,62210000,124.8821389
1982-12-21,1,138.6100006,78010000,125.0683663
1982-12-22,1,138.8300018,83470000,125.2553011
1982-12-23,1,139.7200012,62880000,125.449628
1982-12-27,1,142.1699982,64690000,125.6668225
1982-12-28,0,140.7700043,58610000,125.8684171
1982-12-29,1,141.2400055,54810000,126.0731301
1982-12-30,0,140.3300018,56380000,126.2671982
1982-12-31,1,140.6399994,42110000,126.4627962
1983-01-03,0,138.3399963,59080000,126.6339992
1983-01-04,1,141.3600006,75530000,126.8338723
1983-01-05,1,141.9600067,95390000,127.0382933
1983-01-06,1,145.2700043,129410000,127.2742361
1983-01-07,0,145.1799927,127290000,127.5076763
1983-01-10,1,146.7799988,101890000,127.7554464
1983-01-11,0,145.7799988,98250000,127.991533
1983-01-12,1,146.6900024,109850000,128.2350086
1983-01-13,0,145.7299957,77030000,128.4672195
1983-01-14,1,146.6499939,86480000,128.7069045
1983-01-17,1,146.7200012,89210000,128.9456513
1983-01-18,0,146.3999939,78380000,129.1796418
1983-01-19,0,145.2700043,80900000,129.400813
1983-01-20,1,146.2899933,82790000,129.6306453
1983-01-21,0,143.8500061,77110000,129.8346652
1983-01-24,0,139.9700012,90800000,129.9987035
1983-01-25,1,141.75,79740000,130.1792607
1983-01-26,0,141.5399933,73720000,130.3564467
1983-01-27,1,144.2700043,88120000,130.5595179
1983-01-28,1,144.5099945,89490000,130.763588
1983-01-31,1,145.3000031,67140000,130.9741408
1983-02-01,0,142.9600067,82750000,131.1599871
1983-02-02,1,143.2299957,77220000,131.3471507
1983-02-03,1,144.2599945,78890000,131.5431945
1983-02-04,1,146.1399994,87000000,131.7565979
1983-02-07,1,146.9299927,86030000,131.9764939
1983-02-08,0,145.6999969,76580000,132.1827744
1983-02-09,0,145,84520000,132.3807118
1983-02-10,1,147.5,93510000,132.6021446
1983-02-11,1,147.6499939,86700000,132.8235097
1983-02-14,1,148.9299927,72640000,133.0560584
1983-02-15,0,148.3000031,89040000,133.280741
1983-02-16,0,147.4299927,82100000,133.4952325
1983-02-17,1,147.4400024,74930000,133.7083429
1983-02-18,1,148,77420000,133.9255947
1983-02-22,0,145.4799957,84080000,134.1163523
1983-02-23,1,146.7899933,84100000,134.3187966
1983-02-24,1,149.6000061,113220000,134.5478394
1983-02-25,1,149.7400055,100970000,134.7767613
1983-02-28,0,148.0599976,83750000,134.9873986
1983-03-01,1,150.8800049,103750000,135.2246007
1983-03-02,1,152.3000031,112600000,135.474232
1983-03-03,1,153.4799957,114440000,135.7337907
1983-03-04,1,153.6699982,90930000,135.99332
1983-03-07,0,153.6699982,84020000,136.2509051
1983-03-08,0,151.2599945,79410000,136.4825807
1983-03-09,1,152.8699951,84250000,136.7284617
1983-03-10,0,151.8000031,95410000,136.9617821
1983-03-11,0,151.2400055,67240000,137.1876056
1983-03-14,0,150.8300018,61890000,137.40743
1983-03-15,1,151.3699951,62410000,137.6306896
1983-03-16,0,149.8099976,83570000,137.8364523
1983-03-17,0,149.5899963,70290000,138.0381468
1983-03-18,1,149.8999939,75110000,138.2410487
1983-03-21,1,151.1900024,72160000,138.4548059
1983-03-22,0,150.6600037,79610000,138.6612463
1983-03-23,1,152.8099976,94980000,138.8870383
1983-03-24,1,153.3699951,92340000,139.1162223
1983-03-25,0,152.6699982,77330000,139.3362641
1983-03-28,0,151.8500061,58510000,139.5460855
1983-03-29,0,151.5899963,65300000,139.7512357
1983-03-30,1,153.3899994,75800000,139.9722118
1983-03-31,0,152.9600067,100570000,140.1866945
1983-04-04,1,153.0200043,66010000,140.3995174
1983-04-05,0,151.8999939,76810000,140.5989203
1983-04-06,0,151.0399933,77140000,140.7875422
1983-04-07,1,151.7599945,69480000,140.9812018
1983-04-08,1,152.8500061,67710000,141.1836367
1983-04-11,1,155.1399994,81440000,141.4067173
1983-04-12,1,155.8200073,79900000,141.6342756
1983-04-13,1,156.7700043,100520000,141.8690199
1983-04-14,1,158.1199951,90160000,142.1148805
1983-04-15,1,158.75,89590000,142.3645965
1983-04-18,1,159.7400055,88560000,142.6216736
1983-04-19,0,158.7100067,91210000,142.8659105
1983-04-20,1,160.7100067,110240000,143.1274897
1983-04-21,0,160.0500031,106170000,143.3798404
1983-04-22,1,160.4199982,92270000,143.6332598
1983-04-25,0,158.8099976,90150000,143.8680926
1983-04-26,1,161.8099976,91210000,144.1303264
1983-04-27,0,161.4400024,118140000,144.3862737
1983-04-28,1,162.9499969,94410000,144.6547085
1983-04-29,1,164.4299927,105750000,144.9352587
1983-05-02,0,162.1100006,88170000,145.1900696
1983-05-03,1,162.3399963,89550000,145.4446129
1983-05-04,1,163.3099976,101690000,145.7062805
1983-05-05,1,164.2799988,107860000,145.9750183
1983-05-06,1,166.1000061,128200000,146.2592388
1983-05-09,0,165.8099976,93670000,146.5378407
1983-05-10,1,165.9499969,104010000,146.815077
1983-05-11,0,164.9600067,99820000,147.0796507
1983-05-12,0,164.25,84060000,147.3343129
1983-05-13,1,164.9100037,83110000,147.5927299
1983-05-16,0,163.3999939,76250000,147.8332452
1983-05-17,1,163.7100067,79510000,148.0741378
1983-05-18,0,163.2700043,99780000,148.3078722
1983-05-19,0,161.9900055,83260000,148.526028
1983-05-20,1,162.1399994,73150000,148.7428489
1983-05-23,1,163.4299927,84960000,148.9695985
1983-05-24,1,165.5399933,109850000,149.2143408
1983-05-25,1,166.2100067,121050000,149.4626304
1983-05-26,0,165.4799957,94980000,149.7004915
1983-05-27,0,164.4600067,76290000,149.9250662
1983-05-31,0,162.3899994,73910000,150.1260284
1983-06-01,1,162.5500031,84460000,150.3256822
1983-06-02,1,163.9799957,89750000,150.5369025
1983-06-03,1,164.4199982,83110000,150.7497428
1983-06-06,1,164.8300018,87670000,150.9639134
1983-06-07,0,162.7700043,88550000,151.155009
1983-06-08,0,161.3600006,96600000,151.3297533
1983-06-09,1,161.8300018,87440000,151.5068852
1983-06-10,1,162.6799927,78470000,151.6902731
1983-06-13,1,164.8399963,90700000,151.8929582
1983-06-14,1,165.5299988,97710000,152.1001343
1983-06-15,1,167.1199951,93410000,152.3207497
1983-06-16,1,169.1399994,124560000,152.5590959
1983-06-17,0,169.1300049,93630000,152.7948109
1983-06-20,0,169.0200043,84270000,153.0270015
1983-06-21,1,170.5299988,102880000,153.2719114
1983-06-22,1,170.9900055,110270000,153.5189528
1983-06-23,0,170.5700073,89590000,153.7593877
1983-06-24,0,170.4100037,80810000,153.9958126
1983-06-27,0,168.4600067,69360000,154.2103748
1983-06-28,0,165.6799927,82730000,154.3949757
1983-06-29,1,166.6399994,81580000,154.5870106
1983-06-30,1,167.6399994,76310000,154.7868887
1983-07-01,1,168.6399994,65110000,154.9945344
1983-07-05,0,166.6000061,67320000,155.1795887
1983-07-06,1,168.4799957,85670000,155.3811558
1983-07-07,0,167.5599976,97130000,155.5713996
1983-07-08,0,167.0800018,66520000,155.7546996
1983-07-11,1,168.1100006,61610000,155.9460956
1983-07-12,0,165.5299988,70220000,156.1095916
1983-07-13,0,165.4600067,68900000,156.2703061
1983-07-14,1,166.0099945,83500000,156.4343926
1983-07-15,0,164.2899933,63160000,156.5791567
1983-07-18,0,163.9499969,69110000,156.7183552
1983-07-19,1,164.8200073,74030000,156.864122
1983-07-20,1,169.2899933,109310000,157.0522114
1983-07-21,0,169.0599976,101830000,157.2356587
1983-07-22,0,168.8899994,68850000,157.4152706
1983-07-25,1,169.5299988,73680000,157.5992562
1983-07-26,1,170.5299988,91280000,157.7912775
1983-07-27,0,167.5899963,99290000,157.9522511
1983-07-28,0,165.0399933,78410000,158.0862023
1983-07-29,0,162.5599976,95240000,158.1940675
1983-08-01,0,162.0399933,77210000,158.2953659
1983-08-02,0,162.0099945,74460000,158.3949494
1983-08-03,1,163.4400024,80370000,158.5075042
1983-08-04,0,161.3300018,100870000,158.5977276
1983-08-05,1,161.7400055,67850000,158.6909311
1983-08-08,0,159.1799927,71460000,158.7575335
1983-08-09,1,160.1300049,81420000,158.8325764
1983-08-10,1,161.5399933,82900000,158.9203151
1983-08-11,0,161.5399933,70630000,159.0067076
1983-08-12,1,162.1600037,71840000,159.0979633
1983-08-15,1,163.6999969,83200000,159.203121
1983-08-16,0,163.4100037,71780000,159.3039017
1983-08-17,1,165.2899933,87800000,159.4219986
1983-08-18,0,163.5500031,82280000,159.5213991
1983-08-19,1,163.9799957,58950000,159.6240493
1983-08-22,1,164.3399963,76420000,159.7291807
1983-08-23,0,162.7700043,66800000,159.8175867
1983-08-24,0,161.25,72200000,159.8897573
1983-08-25,0,160.8399963,70140000,159.9569414
1983-08-26,1,162.1399994,61650000,160.0360817
1983-08-29,1,162.25,53030000,160.1153021
1983-08-30,1,162.5800018,62370000,160.1966757
1983-08-31,1,164.3999939,80800000,160.2948876
1983-09-01,0,164.2299957,76120000,160.3899662
1983-09-02,1,165,59300000,160.491398
1983-09-06,1,167.8899994,87500000,160.6202597
1983-09-07,1,167.9600067,94240000,160.7482821
1983-09-08,0,167.7700043,79250000,160.8727354
1983-09-09,0,166.9199982,77990000,160.9869976
1983-09-12,0,165.4799957,114020000,161.0852876
1983-09-13,0,164.8000031,73970000,161.1752891
1983-09-14,1,165.3500061,73370000,161.2692409
1983-09-15,0,164.3800049,70420000,161.3522067
1983-09-16,1,166.25,75530000,161.4525027
1983-09-19,1,167.6199951,85630000,161.5650658
1983-09-20,1,169.2400055,103050000,161.6923092
1983-09-21,0,168.4100037,91280000,161.8099271
1983-09-22,1,169.7599945,97050000,161.9396997
1983-09-23,0,169.5099945,93180000,162.0655947
1983-09-26,1,170.0700073,86400000,162.1955937
1983-09-27,0,168.4299927,81100000,162.3077569
1983-09-28,0,168,75820000,162.4142245
1983-09-29,0,167.2299957,73730000,162.5115081
1983-09-30,0,166.0700073,70860000,162.5956579
1983-10-03,0,165.8099976,77230000,162.6756897
1983-10-04,1,166.2700043,90270000,162.7588898
1983-10-05,1,167.7400055,101710000,162.8552231
1983-10-06,1,170.2799988,118270000,162.9753808
1983-10-07,1,170.8000031,103630000,163.099148
1983-10-10,1,172.6499939,67050000,163.2397768
1983-10-11,0,170.3399963,79510000,163.3559042
1983-10-12,0,169.6199951,75630000,163.4633962
1983-10-13,1,169.8699951,67750000,163.5719638
1983-10-14,0,169.8600006,71600000,163.6789623
1983-10-17,1,170.4299927,77730000,163.7901787
1983-10-18,0,167.8099976,91080000,163.8737289
1983-10-19,0,166.7299957,107790000,163.9452169
1983-10-20,1,166.9799957,86000000,164.0179602
1983-10-21,0,165.9499969,91640000,164.0793746
1983-10-24,1,165.9900055,85420000,164.1401537
1983-10-25,1,166.4700012,82530000,164.2047532
1983-10-26,0,165.3800049,79570000,164.2574777
1983-10-27,0,164.8399963,79570000,164.303899
1983-10-28,0,163.3699951,81180000,164.3347428
1983-10-31,1,163.5500031,79460000,164.3665458
1983-11-01,1,163.6600037,84460000,164.398606
1983-11-02,1,164.8399963,95210000,164.4415488
1983-11-03,0,163.4499969,85350000,164.4696871
1983-11-04,0,162.4400024,72080000,164.4869219
1983-11-07,0,161.9100037,69400000,164.4979583
1983-11-08,0,161.7599945,64900000,164.5064105
1983-11-09,1,163.9700012,83100000,164.5358573
1983-11-10,1,164.4100037,88730000,164.5685662
1983-11-11,1,166.2899933,74270000,164.6189796
1983-11-14,1,166.5800018,86880000,164.6711951
1983-11-15,0,165.3600006,77840000,164.7102125
1983-11-16,1,166.0800018,83380000,164.7552797
1983-11-17,1,166.1300049,80740000,164.7997076
1983-11-18,0,165.0899963,88280000,164.8326991
1983-11-21,1,166.0500031,97740000,164.8743001
1983-11-22,1,166.8399963,117550000,164.9228105
1983-11-23,1,166.9600067,108080000,164.9714634
1983-11-25,1,167.1799927,57820000,165.0212125
1983-11-28,0,166.5399933,78210000,165.0636145
1983-11-29,1,167.9100037,100460000,165.1187085
1983-11-30,0,166.3999939,120130000,165.1578333
1983-12-01,1,166.4900055,106970000,165.1969533
1983-12-02,0,165.4400024,93960000,165.2246772
